Generation,Min Conflict,Max Conflict,Avg Conflict
289,0,2,0.040000
290,0,2,0.060000
291,0,2,0.020000
292,0,2,0.050000
293,0,3,0.040000
294,0,2,0.040000
295,0,4,0.090000
296,0,4,0.100000
297,0,2,0.050000
298,0,3,0.050000
299,0,1,0.020000
300,0,3,0.100000
301,0,2,0.140000
302,0,2,0.030000
303,0,2,0.020000
304,0,2,0.030000
305,0,3,0.110000
306,0,2,0.050000
307,0,1,0.010000
308,0,3,0.040000
309,0,3,0.140000
310,0,1,0.060000
311,0,3,0.050000
312,0,3,0.100000
313,0,1,0.060000
314,0,3,0.030000
315,0,2,0.040000
316,0,3,0.060000
317,0,3,0.050000
318,0,2,0.050000
319,0,2,0.040000
320,0,2,0.110000
321,0,2,0.070000
322,0,2,0.020000
323,0,3,0.030000
324,0,3,0.070000
325,0,3,0.050000
326,0,2,0.030000
327,0,4,0.110000
328,0,3,0.050000
329,0,2,0.040000
330,0,3,0.090000
331,0,1,0.030000
332,0,0,0.000000
333,0,2,0.040000
334,0,1,0.020000
335,0,2,0.050000
336,0,2,0.050000
337,0,3,0.050000
338,0,4,0.110000
339,0,3,0.080000
340,0,3,0.060000
341,0,1,0.010000
342,0,2,0.030000
343,0,2,0.030000
344,0,3,0.050000
345,0,1,0.020000
346,0,1,0.020000
347,0,3,0.060000
348,0,3,0.100000
349,0,3,0.110000
350,0,4,0.090000
351,0,1,0.060000
352,0,3,0.030000
353,0,2,0.050000
354,0,3,0.090000
355,0,2,0.040000
356,0,3,0.070000
357,0,3,0.100000
358,0,3,0.120000
359,0,4,0.040000
360,0,3,0.030000
361,0,3,0.090000
362,0,4,0.060000
363,0,2,0.040000
364,0,3,0.050000
365,0,2,0.100000
366,0,1,0.040000
367,0,1,0.010000
368,0,2,0.080000
369,0,2,0.020000
370,0,0,0.000000
371,0,1,0.010000
372,0,1,0.030000
373,0,2,0.070000
374,0,2,0.060000
375,0,2,0.030000
376,0,1,0.020000
377,0,3,0.050000
378,0,2,0.070000
379,0,1,0.070000
380,0,4,0.040000
381,0,3,0.090000
382,0,2,0.030000
383,0,2,0.040000
384,0,3,0.110000
385,0,3,0.100000
386,0,3,0.110000
387,0,3,0.070000
388,0,2,0.040000
389,0,2,0.050000
390,0,1,0.020000
391,0,2,0.060000
392,0,2,0.040000
393,0,2,0.050000
394,0,3,0.040000
395,0,3,0.030000
396,0,2,0.020000
397,0,2,0.040000
398,0,4,0.100000
399,0,3,0.080000
400,0,3,0.090000
401,0,1,0.030000
402,0,2,0.030000
403,0,4,0.140000
404,0,1,0.010000
405,0,1,0.010000
406,0,1,0.010000
407,0,4,0.060000
408,0,2,0.040000
409,0,3,0.070000
410,0,1,0.030000
411,0,2,0.030000
412,0,4,0.040000
413,0,2,0.060000
414,0,2,0.100000
415,0,1,0.050000
416,0,3,0.110000
417,0,1,0.040000
418,0,3,0.050000
419,0,3,0.060000
420,0,1,0.040000
421,0,3,0.050000
422,0,3,0.040000
423,0,3,0.100000
424,0,3,0.060000
425,0,3,0.070000
426,0,4,0.140000
427,0,2,0.040000
428,0,4,0.100000
429,0,1,0.030000
430,0,3,0.090000
431,0,1,0.070000
432,0,3,0.050000
433,0,1,0.030000
434,0,3,0.080000
435,0,3,0.110000
436,0,1,0.010000
437,0,0,0.000000
438,0,3,0.090000
439,0,2,0.080000
440,0,1,0.010000
441,0,2,0.040000
442,0,1,0.040000
443,0,0,0.000000
444,0,2,0.050000
445,0,3,0.050000
446,0,2,0.020000
447,0,2,0.020000
448,0,0,0.000000
449,0,0,0.000000
450,0,3,0.090000
451,0,3,0.040000
452,0,3,0.040000
453,0,2,0.050000
454,0,3,0.050000
455,0,0,0.000000
456,0,0,0.000000
457,0,3,0.080000
458,0,3,0.070000
459,0,1,0.050000
460,0,1,0.020000
461,0,3,0.120000
462,0,2,0.030000
463,0,3,0.080000
464,0,3,0.130000
465,0,2,0.080000
466,0,3,0.090000
467,0,3,0.120000
468,0,2,0.100000
469,0,1,0.050000
470,0,0,0.000000
