Generation,Min Conflict,Max Conflict,Avg Conflict
1,26,57,41.670000
2,24,54,39.310000
3,22,48,37.060000
4,22,52,35.890000
5,22,49,35.600000
6,22,45,34.640000
7,22,41,32.210000
8,22,44,30.760000
9,21,41,30.880000
10,21,45,30.420000
11,19,39,29.890000
12,19,41,28.310000
13,19,39,27.430000
14,18,34,26.140000
15,16,36,24.710000
16,16,32,23.960000
17,16,38,22.990000
18,16,32,23.300000
19,16,30,22.770000
20,16,30,21.980000
21,14,29,21.100000
22,13,28,19.910000
23,13,28,19.700000
24,13,26,18.860000
25,13,25,18.250000
26,13,22,17.570000
27,12,21,16.260000
28,12,21,15.180000
29,11,19,14.410000
30,11,18,13.640000
31,11,19,13.120000
32,10,16,12.770000
33,9,23,12.290000
34,9,17,12.170000
35,9,15,11.770000
36,9,16,11.550000
37,8,15,11.060000
38,8,13,10.760000
39,8,12,10.430000
40,8,12,10.020000
41,8,14,9.840000
42,8,11,9.740000
43,8,11,9.110000
44,8,15,9.050000
45,8,13,9.010000
46,8,11,8.840000
47,7,13,8.570000
48,7,12,8.470000
49,7,13,8.240000
50,7,10,8.160000
51,7,11,8.050000
52,7,11,8.000000
53,7,12,8.030000
54,7,11,8.010000
55,7,11,7.980000
56,7,11,8.000000
57,7,10,7.910000
58,7,11,7.930000
59,7,12,7.830000
60,7,11,7.830000
61,7,11,7.900000
62,7,9,7.700000
63,7,10,7.610000
64,7,11,7.550000
65,7,10,7.380000
66,7,8,7.240000
67,7,7,7.000000
68,7,8,7.010000
69,7,10,7.040000
70,7,8,7.020000
71,7,10,7.030000
72,7,10,7.070000
73,7,10,7.080000
74,7,9,7.070000
75,7,9,7.030000
76,7,8,7.030000
77,7,10,7.120000
78,7,9,7.070000
79,6,8,7.010000
80,6,9,7.010000
81,6,9,6.990000
82,6,8,6.910000
83,6,10,6.930000
84,6,8,6.830000
85,6,7,6.710000
86,6,8,6.030000
87,6,9,6.090000
88,5,7,6.000000
89,5,9,6.040000
90,6,9,6.080000
91,5,10,6.040000
92,5,7,5.970000
93,5,8,6.010000
94,5,10,6.020000
95,5,9,5.930000
96,5,8,5.910000
97,5,8,5.840000
98,5,9,5.770000
99,5,10,5.710000
100,5,10,5.670000
101,5,8,5.620000
102,5,7,5.410000
103,5,8,5.230000
104,5,7,5.200000
105,5,6,5.070000
106,5,8,5.050000
107,5,8,5.030000
108,5,8,5.060000
109,5,8,5.080000
110,5,8,5.060000
111,5,8,5.110000
112,5,11,5.110000
113,5,8,5.070000
114,5,8,5.090000
115,5,9,5.160000
116,4,6,5.080000
117,4,8,5.060000
118,4,8,5.110000
119,4,8,5.030000
120,4,8,5.060000
121,4,8,5.060000
122,4,7,4.980000
123,4,9,5.020000
124,4,7,5.010000
125,4,7,4.950000
126,4,8,4.910000
127,4,6,4.790000
128,4,7,4.640000
129,4,8,4.580000
130,4,6,4.470000
131,4,7,4.370000
132,4,9,4.340000
133,4,5,4.200000
134,4,7,4.080000
135,4,7,4.140000
136,4,5,4.010000
137,4,8,4.070000
138,4,4,4.000000
139,4,6,4.020000
140,4,7,4.040000
141,4,8,4.120000
142,4,6,4.040000
143,4,6,4.060000
144,4,4,4.000000
145,4,8,4.050000
146,4,7,4.140000
147,4,6,4.040000
148,4,4,4.000000
149,4,7,4.060000
150,4,7,4.130000
151,4,7,4.040000
152,4,6,4.020000
153,4,6,4.040000
154,4,7,4.040000
155,4,7,4.080000
156,4,8,4.070000
157,4,4,4.000000
158,4,4,4.000000
159,4,7,4.060000
160,4,7,4.070000
161,4,7,4.060000
162,4,5,4.050000
163,4,8,4.090000
164,4,7,4.110000
165,4,5,4.010000
166,4,7,4.110000
167,4,6,4.040000
168,4,5,4.010000
169,4,6,4.050000
170,4,6,4.030000
171,4,6,4.020000
172,3,8,4.060000
173,3,7,4.040000
174,4,7,4.100000
175,4,6,4.040000
176,4,7,4.070000
177,4,5,4.010000
178,4,6,4.030000
179,4,8,4.100000
180,4,7,4.090000
181,4,7,4.060000
182,4,7,4.090000
183,4,7,4.040000
184,4,4,4.000000
185,4,6,4.020000
186,4,9,4.100000
187,4,7,4.030000
188,4,6,4.020000
189,4,7,4.100000
190,4,8,4.120000
191,4,7,4.100000
192,4,8,4.180000
193,4,7,4.100000
194,4,8,4.140000
195,4,8,4.100000
196,4,7,4.090000
197,4,5,4.010000
198,4,5,4.010000
199,4,4,4.000000
200,4,6,4.030000
