Generation,Min Conflict,Max Conflict,Avg Conflict
1,25,54,41.570000
2,25,61,38.940000
3,25,52,38.330000
4,25,53,37.060000
5,25,50,36.460000
6,25,46,35.890000
7,23,44,33.590000
8,19,44,31.990000
9,20,42,30.590000
10,22,47,29.970000
11,22,43,30.110000
12,22,40,30.170000
13,20,44,28.810000
14,20,39,28.310000
15,20,40,27.530000
16,17,39,27.110000
17,17,35,27.090000
18,15,37,26.360000
19,18,33,25.240000
20,17,32,24.290000
21,17,40,23.120000
22,14,33,22.910000
23,15,31,22.740000
24,15,28,21.030000
25,13,27,20.140000
26,13,26,18.860000
27,13,24,18.190000
28,13,23,17.890000
29,11,23,16.960000
30,11,22,15.940000
31,9,21,15.030000
32,9,19,14.620000
33,8,19,13.690000
34,8,19,12.780000
35,8,17,11.470000
36,7,15,10.610000
37,7,14,9.950000
38,7,14,9.120000
39,7,12,8.640000
40,7,11,8.200000
41,6,12,7.790000
42,6,12,7.670000
43,6,12,7.470000
44,6,11,7.360000
45,6,12,7.370000
46,6,11,7.430000
47,5,10,7.310000
48,5,8,7.060000
49,5,8,6.620000
50,5,10,6.510000
51,5,9,6.350000
52,5,8,6.160000
53,5,8,6.080000
54,5,8,5.960000
55,5,8,5.790000
56,5,10,5.660000
57,5,8,5.600000
58,5,9,5.450000
59,5,7,5.270000
60,5,8,5.180000
61,5,7,5.110000
62,5,8,5.110000
63,5,7,5.100000
64,5,6,5.010000
65,4,7,5.050000
66,4,8,5.050000
67,4,8,5.020000
68,4,7,5.030000
69,4,10,5.040000
70,5,9,5.060000
71,5,7,5.040000
72,4,7,5.070000
73,4,6,4.980000
74,4,8,5.040000
75,4,8,4.980000
76,4,8,4.960000
77,4,8,4.870000
78,4,9,4.810000
79,4,6,4.790000
80,4,7,4.680000
81,4,6,4.670000
82,4,7,4.460000
83,4,7,4.330000
84,4,5,4.170000
85,4,6,4.060000
86,4,7,4.090000
87,4,5,4.020000
88,3,6,4.040000
89,3,7,4.050000
90,3,7,4.060000
91,3,4,3.990000
92,3,6,3.630000
93,3,4,3.560000
94,3,6,3.120000
95,3,4,3.010000
96,3,7,3.050000
97,3,5,3.020000
98,3,6,3.070000
99,3,6,3.100000
100,3,7,3.110000
101,3,6,3.050000
102,3,7,3.120000
103,3,4,3.010000
104,3,5,3.060000
105,3,3,3.000000
106,3,5,3.030000
107,3,6,3.090000
108,3,5,3.030000
109,3,5,3.030000
110,3,6,3.030000
111,3,6,3.040000
112,3,4,3.040000
113,3,5,3.020000
114,3,7,3.060000
115,3,5,3.030000
116,3,5,3.040000
117,2,6,3.060000
118,2,5,3.060000
119,2,5,3.010000
120,2,5,3.020000
121,2,7,2.990000
122,2,6,2.980000
123,2,5,2.930000
124,2,7,2.900000
125,2,4,2.760000
126,2,4,2.540000
127,1,6,2.450000
128,1,4,2.270000
129,1,3,2.150000
130,1,2,1.980000
131,1,3,1.450000
132,1,2,1.270000
133,1,3,1.050000
134,1,4,1.080000
135,1,4,1.050000
136,1,5,1.070000
137,1,3,1.050000
138,1,3,1.050000
139,1,4,1.060000
140,1,4,1.090000
141,1,3,1.060000
142,1,4,1.070000
143,1,3,1.030000
144,1,5,1.050000
145,1,5,1.040000
146,1,3,1.030000
147,1,4,1.030000
148,1,3,1.040000
149,1,4,1.120000
150,1,3,1.080000
151,1,6,1.100000
152,1,2,1.010000
153,1,3,1.040000
154,0,4,1.060000
155,1,1,1.000000
156,1,1,1.000000
157,1,5,1.080000
158,1,4,1.090000
159,1,4,1.060000
160,1,5,1.120000
161,1,5,1.170000
162,1,3,1.070000
163,1,5,1.140000
164,1,4,1.130000
165,1,8,1.130000
166,1,4,1.050000
167,1,4,1.120000
168,1,3,1.070000
169,1,3,1.040000
170,1,2,1.010000
171,1,5,1.050000
172,1,4,1.080000
173,1,1,1.000000
174,1,4,1.070000
175,1,4,1.110000
176,0,4,1.060000
177,1,2,1.010000
178,1,4,1.050000
179,1,4,1.100000
180,1,4,1.140000
181,1,7,1.080000
182,1,3,1.020000
183,1,4,1.080000
184,1,1,1.000000
185,1,4,1.060000
186,1,6,1.160000
187,1,4,1.120000
188,1,3,1.080000
189,1,5,1.080000
190,1,4,1.110000
191,1,3,1.050000
192,1,3,1.030000
193,1,1,1.000000
194,1,4,1.050000
195,1,6,1.080000
196,1,5,1.150000
197,1,6,1.140000
198,1,5,1.110000
199,1,4,1.190000
200,1,3,1.050000
201,1,4,1.070000
202,1,4,1.110000
203,1,4,1.090000
204,1,4,1.060000
205,1,4,1.040000
206,1,4,1.040000
207,1,4,1.060000
208,0,5,1.080000
209,0,3,1.080000
210,0,3,1.020000
211,0,5,1.010000
212,0,2,1.000000
213,0,4,1.020000
214,0,5,1.030000
215,0,3,0.970000
216,0,3,0.970000
217,0,1,0.840000
218,0,0,0.000000
219,0,2,0.050000
220,0,1,0.020000
221,0,3,0.080000
222,0,3,0.090000
223,0,5,0.160000
224,0,3,0.090000
225,0,3,0.090000
226,0,3,0.100000
227,0,3,0.110000
228,0,5,0.140000
229,0,3,0.090000
230,0,3,0.060000
231,0,3,0.140000
232,0,3,0.140000
233,0,3,0.120000
234,0,4,0.140000
235,0,3,0.120000
236,0,7,0.180000
237,0,3,0.250000
238,0,2,0.080000
239,0,4,0.140000
240,0,4,0.100000
241,0,4,0.140000
242,0,5,0.130000
243,0,2,0.050000
244,0,1,0.020000
245,0,1,0.010000
246,0,3,0.110000
247,0,3,0.070000
248,0,2,0.080000
249,0,3,0.130000
250,0,4,0.130000
251,0,3,0.140000
252,0,3,0.090000
253,0,1,0.050000
254,0,3,0.090000
255,0,2,0.060000
256,0,1,0.020000
257,0,1,0.020000
258,0,3,0.050000
259,0,2,0.030000
260,0,3,0.050000
261,0,3,0.060000
262,0,3,0.060000
263,0,2,0.090000
264,0,3,0.030000
265,0,4,0.090000
266,0,4,0.130000
267,0,2,0.110000
268,0,2,0.110000
269,0,2,0.060000
270,0,3,0.090000
271,0,4,0.120000
272,0,3,0.100000
273,0,5,0.170000
274,0,2,0.110000
275,0,2,0.040000
276,0,2,0.040000
277,0,3,0.060000
278,0,2,0.030000
279,0,2,0.030000
280,0,4,0.080000
281,0,3,0.070000
282,0,3,0.070000
283,0,3,0.080000
284,0,0,0.000000
285,0,3,0.100000
286,0,3,0.040000
287,0,3,0.040000
288,0,3,0.050000
289,0,4,0.070000
290,0,3,0.110000
291,0,4,0.150000
292,0,2,0.020000
293,0,3,0.030000
294,0,2,0.030000
295,0,3,0.050000
296,0,4,0.090000
297,0,4,0.130000
298,0,3,0.060000
299,0,3,0.080000
300,0,2,0.040000
301,0,2,0.050000
302,0,3,0.110000
303,0,2,0.040000
304,0,3,0.080000
305,0,3,0.080000
306,0,2,0.050000
307,0,3,0.040000
308,0,6,0.060000
309,0,4,0.070000
310,0,3,0.060000
311,0,1,0.020000
312,0,0,0.000000
313,0,2,0.040000
314,0,4,0.090000
315,0,3,0.120000
316,0,3,0.100000
317,0,3,0.150000
318,0,2,0.110000
319,0,1,0.060000
320,0,3,0.040000
321,0,3,0.040000
322,0,1,0.010000
323,0,0,0.000000
324,0,1,0.010000
325,0,3,0.070000
326,0,2,0.040000
327,0,2,0.020000
328,0,3,0.070000
329,0,4,0.110000
330,0,5,0.090000
331,0,3,0.100000
332,0,1,0.030000
333,0,0,0.000000
334,0,5,0.220000
335,0,2,0.030000
336,0,1,0.010000
337,0,0,0.000000
338,0,4,0.090000
339,0,2,0.040000
340,0,3,0.090000
341,0,5,0.200000
342,0,3,0.140000
343,0,4,0.060000
344,0,2,0.030000
345,0,4,0.080000
346,0,1,0.010000
347,0,3,0.060000
348,0,2,0.080000
349,0,1,0.020000
350,0,2,0.020000
351,0,0,0.000000
352,0,4,0.070000
353,0,4,0.040000
354,0,2,0.060000
355,0,0,0.000000
356,0,4,0.080000
357,0,5,0.130000
358,0,2,0.060000
359,0,4,0.080000
360,0,5,0.060000
361,0,4,0.080000
362,0,1,0.010000
363,0,0,0.000000
364,0,4,0.070000
365,0,6,0.110000
366,0,3,0.080000
367,0,2,0.050000
368,0,6,0.080000
369,0,3,0.070000
370,0,2,0.030000
371,0,3,0.060000
372,0,3,0.030000
373,0,2,0.020000
374,0,2,0.040000
375,0,3,0.060000
376,0,2,0.040000
377,0,4,0.110000
378,0,2,0.030000
379,0,0,0.000000
380,0,3,0.090000
381,0,6,0.090000
382,0,3,0.040000
383,0,3,0.090000
384,0,3,0.050000
385,0,3,0.060000
386,0,5,0.080000
387,0,3,0.060000
388,0,2,0.030000
389,0,2,0.110000
390,0,2,0.020000
391,0,0,0.000000
392,0,0,0.000000
393,0,4,0.080000
394,0,4,0.100000
395,0,2,0.050000
396,0,4,0.110000
397,0,4,0.130000
398,0,3,0.120000
399,0,2,0.100000
400,0,3,0.070000
401,0,3,0.100000
402,0,4,0.090000
403,0,2,0.100000
404,0,4,0.110000
405,0,3,0.100000
406,0,1,0.060000
407,0,2,0.020000
408,0,2,0.020000
409,0,0,0.000000
410,0,2,0.020000
411,0,2,0.030000
412,0,3,0.060000
413,0,3,0.150000
414,0,4,0.120000
415,0,2,0.100000
416,0,4,0.110000
417,0,1,0.080000
418,0,2,0.020000
419,0,4,0.100000
420,0,3,0.050000
421,0,3,0.070000
422,0,2,0.050000
423,0,2,0.040000
424,0,1,0.050000
425,0,2,0.020000
426,0,3,0.060000
427,0,2,0.020000
428,0,4,0.090000
429,0,2,0.040000
430,0,2,0.030000
431,0,3,0.040000
432,0,0,0.000000
433,0,0,0.000000
434,0,2,0.040000
435,0,4,0.060000
436,0,4,0.060000
437,0,3,0.050000
438,0,4,0.040000
439,0,6,0.100000
440,0,2,0.060000
441,0,4,0.150000
442,0,2,0.040000
443,0,4,0.130000
444,0,1,0.020000
445,0,5,0.200000
446,0,3,0.040000
447,0,2,0.040000
448,0,3,0.050000
449,0,0,0.000000
450,0,4,0.080000
451,0,2,0.050000
452,0,3,0.060000
453,0,1,0.010000
454,0,1,0.010000
455,0,3,0.030000
456,0,0,0.000000
457,0,4,0.070000
458,0,4,0.100000
459,0,3,0.110000
460,0,3,0.050000
461,0,4,0.120000
462,0,1,0.030000
463,0,4,0.070000
464,0,2,0.040000
465,0,2,0.020000
466,0,2,0.020000
467,0,3,0.050000
468,0,3,0.060000
469,0,3,0.120000
470,0,3,0.070000
471,0,3,0.080000
472,0,2,0.040000
473,0,4,0.070000
474,0,2,0.080000
475,0,2,0.050000
476,0,1,0.030000
477,0,0,0.000000
478,0,3,0.050000
479,0,3,0.080000
480,0,2,0.110000
481,0,2,0.040000
482,0,3,0.040000
483,0,4,0.070000
484,0,0,0.000000
485,0,2,0.030000
486,0,2,0.060000
487,0,3,0.060000
488,0,2,0.060000
489,0,4,0.080000
490,0,2,0.020000
491,0,5,0.130000
492,0,5,0.070000
493,0,4,0.160000
494,0,3,0.090000
495,0,1,0.010000
496,0,3,0.160000
497,0,5,0.050000
498,0,3,0.110000
499,0,0,0.000000
500,0,4,0.110000
501,0,3,0.170000
502,0,2,0.060000
503,0,1,0.010000
504,0,4,0.060000
505,0,2,0.100000
506,0,3,0.080000
507,0,2,0.060000
508,0,2,0.030000
509,0,4,0.040000
510,0,3,0.070000
511,0,4,0.100000
512,0,1,0.040000
513,0,2,0.110000
514,0,3,0.060000
515,0,3,0.040000
516,0,4,0.150000
517,0,2,0.040000
518,0,2,0.020000
519,0,0,0.000000
520,0,3,0.030000
521,0,4,0.060000
522,0,6,0.170000
523,0,4,0.130000
524,0,3,0.150000
525,0,2,0.080000
526,0,4,0.070000
527,0,2,0.040000
528,0,3,0.140000
529,0,3,0.140000
530,0,2,0.080000
531,0,2,0.070000
532,0,3,0.050000
533,0,3,0.110000
534,0,2,0.030000
535,0,1,0.020000
536,0,2,0.070000
537,0,1,0.020000
538,0,2,0.020000
539,0,0,0.000000
540,0,3,0.060000
541,0,5,0.100000
542,0,3,0.150000
543,0,1,0.050000
544,0,2,0.030000
545,0,3,0.030000
546,0,3,0.050000
547,0,2,0.080000
548,0,4,0.040000
549,0,1,0.010000
550,0,2,0.020000
551,0,3,0.130000
552,0,3,0.130000
553,0,2,0.080000
554,0,3,0.070000
555,0,2,0.070000
556,0,5,0.080000
557,0,2,0.050000
558,0,3,0.080000
559,0,3,0.030000
560,0,3,0.120000
561,0,2,0.060000
562,0,3,0.030000
563,0,2,0.020000
564,0,3,0.030000
565,0,0,0.000000
566,0,2,0.030000
567,0,0,0.000000
568,0,4,0.090000
569,0,3,0.080000
570,0,4,0.110000
571,0,2,0.040000
572,0,3,0.030000
573,0,3,0.030000
574,0,0,0.000000
575,0,1,0.010000
576,0,2,0.030000
577,0,3,0.060000
578,0,4,0.130000
579,0,4,0.080000
580,0,4,0.110000
581,0,2,0.060000
582,0,5,0.120000
583,0,2,0.050000
584,0,3,0.050000
585,0,2,0.030000
586,0,0,0.000000
587,0,2,0.030000
588,0,3,0.040000
589,0,3,0.050000
590,0,3,0.090000
591,0,3,0.080000
592,0,1,0.010000
593,0,2,0.030000
594,0,4,0.100000
595,0,3,0.160000
596,0,4,0.120000
597,0,3,0.050000
598,0,2,0.100000
599,0,2,0.040000
600,0,3,0.030000
601,0,1,0.010000
602,0,4,0.120000
603,0,3,0.110000
604,0,3,0.180000
605,0,3,0.110000
606,0,2,0.030000
607,0,3,0.120000
608,0,3,0.080000
609,0,2,0.020000
610,0,2,0.020000
611,0,3,0.070000
612,0,4,0.160000
613,0,4,0.100000
614,0,3,0.080000
615,0,3,0.060000
616,0,5,0.070000
617,0,1,0.010000
618,0,1,0.020000
619,0,2,0.020000
620,0,3,0.040000
621,0,0,0.000000
622,0,3,0.060000
623,0,5,0.110000
624,0,4,0.040000
625,0,3,0.070000
626,0,2,0.020000
627,0,0,0.000000
628,0,2,0.080000
629,0,2,0.040000
630,0,3,0.070000
631,0,3,0.050000
632,0,1,0.010000
633,0,6,0.120000
634,0,3,0.180000
635,0,2,0.020000
636,0,0,0.000000
637,0,2,0.020000
638,0,3,0.030000
639,0,0,0.000000
640,0,3,0.030000
641,0,5,0.070000
642,0,3,0.040000
643,0,3,0.070000
644,0,1,0.010000
645,0,2,0.020000
646,0,0,0.000000
647,0,1,0.010000
648,0,3,0.050000
649,0,4,0.120000
650,0,2,0.100000
651,0,2,0.050000
652,0,2,0.040000
653,0,5,0.070000
654,0,2,0.060000
655,0,1,0.020000
656,0,2,0.040000
657,0,3,0.040000
658,0,1,0.010000
659,0,3,0.050000
660,0,3,0.070000
661,0,3,0.050000
662,0,3,0.100000
663,0,2,0.050000
664,0,3,0.100000
665,0,3,0.090000
666,0,2,0.110000
667,0,3,0.120000
668,0,1,0.030000
669,0,4,0.090000
670,0,4,0.110000
671,0,2,0.030000
672,0,3,0.060000
673,0,1,0.010000
674,0,2,0.040000
675,0,3,0.070000
676,0,4,0.080000
677,0,3,0.090000
678,0,1,0.010000
679,0,2,0.050000
680,0,2,0.060000
681,0,2,0.020000
682,0,2,0.050000
683,0,4,0.100000
684,0,2,0.140000
685,0,5,0.130000
686,0,2,0.080000
687,0,2,0.090000
688,0,1,0.020000
689,0,4,0.060000
690,0,4,0.110000
691,0,2,0.080000
692,0,4,0.170000
693,0,3,0.070000
694,0,3,0.060000
695,0,5,0.070000
696,0,3,0.070000
697,0,1,0.010000
698,0,4,0.090000
699,0,3,0.110000
700,0,2,0.020000
701,0,3,0.090000
702,0,4,0.060000
703,0,2,0.040000
704,0,3,0.080000
705,0,3,0.040000
706,0,2,0.060000
707,0,2,0.040000
708,0,1,0.010000
709,0,4,0.110000
710,0,2,0.020000
711,0,1,0.010000
712,0,3,0.050000
713,0,2,0.080000
714,0,3,0.050000
715,0,2,0.050000
716,0,2,0.030000
717,0,1,0.010000
718,0,3,0.060000
719,0,3,0.070000
720,0,2,0.060000
721,0,0,0.000000
722,0,3,0.060000
723,0,3,0.050000
724,0,1,0.030000
725,0,3,0.050000
726,0,0,0.000000
727,0,3,0.030000
728,0,1,0.020000
729,0,3,0.090000
730,0,2,0.040000
731,0,4,0.120000
732,0,4,0.100000
733,0,1,0.010000
734,0,2,0.060000
735,0,3,0.140000
736,0,4,0.120000
737,0,2,0.030000
738,0,0,0.000000
739,0,2,0.050000
740,0,3,0.070000
741,0,3,0.050000
742,0,1,0.050000
743,0,3,0.080000
744,0,4,0.040000
745,0,3,0.030000
746,0,2,0.020000
747,0,3,0.050000
748,0,2,0.030000
749,0,3,0.050000
750,0,2,0.050000
751,0,3,0.090000
752,0,3,0.060000
753,0,4,0.090000
754,0,5,0.160000
755,0,2,0.090000
756,0,5,0.080000
757,0,7,0.120000
758,0,3,0.050000
759,0,3,0.070000
760,0,2,0.070000
761,0,4,0.100000
762,0,3,0.060000
763,0,1,0.030000
764,0,3,0.090000
765,0,2,0.100000
766,0,3,0.130000
767,0,4,0.100000
768,0,3,0.080000
769,0,3,0.040000
770,0,2,0.050000
771,0,2,0.040000
772,0,3,0.100000
773,0,2,0.070000
774,0,0,0.000000
775,0,3,0.060000
776,0,3,0.040000
777,0,2,0.090000
778,0,3,0.090000
779,0,3,0.070000
780,0,3,0.050000
781,0,1,0.010000
782,0,0,0.000000
783,0,4,0.040000
784,0,4,0.130000
785,0,3,0.080000
786,0,2,0.050000
787,0,3,0.050000
788,0,4,0.110000
789,0,2,0.030000
790,0,0,0.000000
791,0,2,0.020000
792,0,3,0.070000
793,0,3,0.080000
794,0,2,0.050000
795,0,3,0.080000
796,0,3,0.070000
797,0,3,0.070000
798,0,2,0.070000
799,0,3,0.140000
800,0,2,0.080000
801,0,5,0.120000
802,0,3,0.090000
803,0,3,0.080000
804,0,4,0.150000
805,0,3,0.130000
806,0,2,0.090000
807,0,2,0.070000
808,0,1,0.020000
809,0,4,0.160000
810,0,2,0.110000
811,0,7,0.090000
812,0,1,0.010000
813,0,5,0.080000
814,0,3,0.070000
815,0,1,0.050000
816,0,4,0.120000
817,0,4,0.120000
818,0,5,0.120000
819,0,3,0.080000
820,0,4,0.080000
821,0,3,0.070000
822,0,2,0.060000
823,0,0,0.000000
824,0,0,0.000000
825,0,3,0.050000
826,0,3,0.050000
827,0,4,0.080000
828,0,2,0.020000
829,0,3,0.050000
830,0,2,0.020000
831,0,3,0.080000
832,0,3,0.050000
833,0,3,0.060000
834,0,4,0.050000
835,0,2,0.070000
836,0,3,0.110000
837,0,1,0.040000
838,0,2,0.030000
839,0,1,0.030000
840,0,3,0.060000
841,0,2,0.070000
842,0,3,0.050000
843,0,3,0.050000
844,0,2,0.040000
845,0,2,0.020000
846,0,3,0.060000
847,0,3,0.070000
848,0,4,0.100000
849,0,1,0.020000
850,0,2,0.100000
851,0,3,0.060000
852,0,3,0.110000
853,0,2,0.040000
854,0,2,0.030000
855,0,2,0.030000
856,0,1,0.010000
857,0,3,0.050000
858,0,2,0.060000
859,0,3,0.050000
860,0,1,0.010000
861,0,2,0.030000
862,0,5,0.120000
863,0,3,0.120000
864,0,2,0.080000
865,0,3,0.040000
866,0,6,0.170000
867,0,4,0.120000
868,0,1,0.030000
869,0,3,0.080000
870,0,4,0.040000
871,0,3,0.030000
872,0,3,0.030000
873,0,5,0.060000
874,0,4,0.110000
