Generation,Min Conflict,Max Conflict,Avg Conflict
289,0,3,0.040000
290,0,3,0.040000
291,0,3,0.100000
292,0,2,0.050000
293,0,4,0.130000
294,0,3,0.110000
295,0,3,0.050000
296,0,0,0.000000
297,0,4,0.040000
298,0,0,0.000000
299,0,3,0.100000
300,0,3,0.050000
301,0,3,0.110000
302,0,4,0.120000
303,0,4,0.130000
304,0,3,0.070000
305,0,3,0.070000
306,0,2,0.060000
307,0,1,0.010000
308,0,2,0.020000
309,0,3,0.050000
310,0,3,0.040000
311,0,4,0.120000
312,0,4,0.140000
313,0,3,0.060000
314,0,1,0.040000
315,0,0,0.000000
316,0,3,0.030000
317,0,3,0.050000
318,0,3,0.030000
319,0,3,0.070000
320,0,4,0.070000
321,0,2,0.050000
322,0,4,0.100000
323,0,2,0.020000
324,0,4,0.090000
325,0,2,0.030000
326,0,3,0.090000
327,0,2,0.060000
328,0,3,0.100000
329,0,3,0.050000
330,0,4,0.070000
331,0,2,0.050000
332,0,0,0.000000
333,0,3,0.050000
334,0,2,0.020000
335,0,3,0.050000
336,0,3,0.100000
337,0,2,0.100000
338,0,1,0.020000
339,0,2,0.020000
340,0,1,0.010000
341,0,0,0.000000
342,0,3,0.080000
343,0,2,0.060000
344,0,1,0.030000
345,0,3,0.050000
346,0,3,0.050000
347,0,2,0.020000
348,0,2,0.090000
349,0,1,0.020000
350,0,0,0.000000
351,0,3,0.060000
352,0,2,0.020000
353,0,0,0.000000
354,0,3,0.070000
355,0,2,0.040000
356,0,4,0.080000
357,0,1,0.010000
358,0,3,0.050000
359,0,3,0.050000
360,0,3,0.100000
361,0,3,0.050000
362,0,4,0.100000
363,0,3,0.110000
364,0,1,0.030000
365,0,6,0.190000
366,0,3,0.150000
367,0,2,0.060000
368,0,4,0.110000
369,0,4,0.130000
370,0,1,0.020000
371,0,0,0.000000
372,0,2,0.030000
373,0,2,0.050000
374,0,3,0.070000
375,0,1,0.010000
376,0,2,0.040000
377,0,2,0.030000
378,0,5,0.110000
379,0,3,0.140000
380,0,2,0.110000
381,0,2,0.060000
382,0,1,0.020000
383,0,3,0.030000
384,0,3,0.050000
385,0,2,0.040000
386,0,1,0.020000
387,0,2,0.040000
388,0,3,0.100000
389,0,2,0.080000
390,0,3,0.070000
391,0,3,0.060000
392,0,4,0.130000
393,0,3,0.110000
394,0,1,0.040000
395,0,2,0.030000
396,0,5,0.070000
397,0,4,0.150000
398,0,4,0.080000
399,0,4,0.080000
400,0,5,0.140000
401,0,2,0.090000
402,0,6,0.140000
403,0,4,0.170000
404,0,3,0.070000
405,0,3,0.050000
406,0,2,0.020000
407,0,4,0.060000
408,0,4,0.100000
409,0,2,0.070000
410,0,2,0.050000
411,0,1,0.020000
412,0,4,0.080000
413,0,1,0.010000
414,0,5,0.140000
415,0,3,0.100000
416,0,2,0.040000
417,0,0,0.000000
418,0,5,0.050000
419,0,4,0.080000
420,0,3,0.110000
421,0,3,0.150000
422,0,3,0.070000
423,0,2,0.030000
424,0,2,0.040000
425,0,1,0.010000
426,0,3,0.040000
427,0,4,0.130000
428,0,3,0.100000
429,0,1,0.050000
430,0,3,0.050000
431,0,0,0.000000
432,0,3,0.080000
433,0,0,0.000000
434,0,2,0.020000
435,0,2,0.030000
436,0,3,0.040000
437,0,1,0.020000
438,0,3,0.070000
439,0,4,0.100000
440,0,3,0.050000
441,0,2,0.070000
442,0,3,0.070000
443,0,2,0.080000
444,0,3,0.150000
445,0,3,0.160000
446,0,3,0.110000
447,0,3,0.090000
448,0,2,0.110000
449,0,3,0.100000
450,0,4,0.170000
451,0,3,0.120000
452,0,3,0.100000
453,0,3,0.070000
454,0,2,0.090000
455,0,4,0.080000
456,0,3,0.060000
457,0,3,0.050000
458,0,3,0.120000
459,0,2,0.060000
460,0,4,0.090000
461,0,3,0.080000
462,0,3,0.030000
463,0,4,0.040000
464,0,2,0.030000
465,0,3,0.090000
466,0,2,0.030000
467,0,2,0.050000
468,0,1,0.010000
469,0,3,0.140000
470,0,2,0.040000
471,0,3,0.040000
472,0,3,0.070000
473,0,0,0.000000
474,0,2,0.040000
475,0,1,0.010000
476,0,4,0.060000
