Generation,Min Conflict,Max Conflict,Avg Conflict
1,0,10,4.910000
2,1,11,4.580000
3,1,8,4.300000
4,1,11,4.030000
5,0,10,3.910000
6,0,7,3.890000
7,0,7,3.300000
8,0,6,3.150000
9,0,6,2.660000
10,0,9,2.590000
11,0,10,2.550000
12,0,8,2.860000
13,0,7,3.020000
14,0,6,2.400000
15,0,5,2.450000
16,0,5,2.190000
17,0,9,1.920000
18,0,7,1.920000
19,0,6,1.650000
20,0,5,1.430000
21,0,3,1.050000
22,0,5,0.890000
23,0,3,0.850000
24,0,2,0.510000
25,0,3,0.360000
26,0,3,0.280000
27,0,2,0.180000
28,0,4,0.160000
29,0,2,0.130000
30,0,5,0.210000
31,0,3,0.220000
32,0,2,0.160000
33,0,2,0.110000
34,0,4,0.240000
35,0,3,0.320000
36,0,3,0.230000
37,0,3,0.200000
38,0,2,0.190000
39,0,1,0.060000
40,0,1,0.050000
41,0,1,0.050000
42,0,2,0.060000
43,0,2,0.100000
44,0,2,0.110000
45,0,2,0.070000
46,0,3,0.070000
47,0,2,0.060000
48,0,2,0.090000
49,0,2,0.070000
50,0,2,0.090000
51,0,2,0.040000
52,0,2,0.040000
53,0,3,0.080000
54,0,2,0.050000
55,0,4,0.160000
56,0,6,0.230000
57,0,3,0.160000
58,0,2,0.130000
59,0,2,0.110000
60,0,1,0.050000
61,0,3,0.140000
62,0,3,0.080000
63,0,2,0.050000
64,0,2,0.120000
65,0,2,0.130000
66,0,4,0.160000
67,0,2,0.110000
68,0,2,0.080000
69,0,3,0.140000
70,0,3,0.110000
71,0,2,0.140000
72,0,3,0.140000
73,0,2,0.120000
74,0,2,0.070000
75,0,3,0.100000
76,0,4,0.190000
77,0,3,0.090000
78,0,2,0.080000
79,0,2,0.100000
80,0,3,0.110000
81,0,2,0.200000
82,0,3,0.100000
83,0,2,0.120000
84,0,2,0.100000
85,0,4,0.160000
86,0,3,0.200000
87,0,2,0.100000
88,0,3,0.070000
89,0,3,0.160000
90,0,3,0.150000
91,0,3,0.220000
92,0,3,0.230000
93,0,3,0.230000
94,0,2,0.170000
95,0,1,0.070000
96,0,2,0.090000
97,0,1,0.090000
98,0,2,0.040000
99,0,2,0.050000
100,0,2,0.090000
101,0,2,0.110000
102,0,3,0.130000
103,0,3,0.130000
104,0,2,0.060000
105,0,2,0.070000
106,0,3,0.170000
107,0,3,0.200000
108,0,3,0.260000
109,0,5,0.230000
110,0,4,0.200000
111,0,2,0.200000
112,0,2,0.130000
113,0,2,0.080000
114,0,3,0.140000
115,0,2,0.100000
116,0,2,0.080000
117,0,2,0.100000
118,0,2,0.040000
119,0,4,0.190000
120,0,3,0.110000
121,0,3,0.140000
122,0,3,0.150000
123,0,2,0.170000
124,0,2,0.080000
125,0,1,0.050000
126,0,2,0.080000
127,0,3,0.100000
128,0,3,0.220000
129,0,3,0.200000
130,0,5,0.170000
131,0,4,0.260000
132,0,3,0.120000
133,0,5,0.150000
134,0,3,0.100000
135,0,2,0.120000
136,0,3,0.120000
137,0,4,0.180000
138,0,2,0.160000
139,0,3,0.130000
140,0,3,0.130000
141,0,4,0.160000
142,0,2,0.120000
143,0,2,0.080000
144,0,3,0.100000
145,0,3,0.170000
146,0,2,0.090000
147,0,2,0.120000
148,0,3,0.200000
149,0,3,0.100000
150,0,2,0.150000
151,0,3,0.200000
152,0,2,0.130000
153,0,4,0.140000
154,0,3,0.170000
155,0,3,0.120000
156,0,2,0.090000
157,0,1,0.050000
158,0,1,0.040000
159,0,2,0.070000
160,0,2,0.080000
161,0,2,0.060000
162,0,3,0.110000
163,0,3,0.130000
164,0,3,0.140000
165,0,3,0.120000
166,0,3,0.130000
167,0,1,0.080000
168,0,1,0.020000
169,0,2,0.080000
170,0,2,0.100000
