Generation,Min Conflict,Max Conflict,Avg Conflict
289,0,4,0.300000
290,0,4,0.460000
291,0,3,0.210000
292,0,4,0.190000
293,0,7,0.390000
294,0,4,0.480000
295,0,4,0.220000
296,0,3,0.160000
297,0,5,0.180000
298,0,7,0.270000
299,0,4,0.380000
300,0,4,0.290000
301,0,4,0.300000
302,0,3,0.210000
303,0,4,0.290000
304,0,4,0.190000
305,0,4,0.260000
306,0,4,0.470000
307,0,4,0.350000
308,0,4,0.220000
309,0,4,0.130000
310,0,3,0.110000
311,0,4,0.210000
312,0,3,0.030000
313,0,4,0.120000
314,0,7,0.430000
315,0,5,0.490000
316,0,4,0.360000
317,0,4,0.290000
318,0,4,0.190000
319,0,4,0.120000
320,0,4,0.300000
321,0,4,0.230000
322,0,5,0.200000
323,0,4,0.170000
324,0,5,0.310000
325,0,4,0.180000
326,0,4,0.170000
327,0,8,0.270000
328,0,4,0.290000
329,0,6,0.340000
330,0,8,0.380000
331,0,4,0.200000
332,0,6,0.420000
333,0,12,0.470000
334,0,4,0.550000
335,0,4,0.190000
336,0,4,0.210000
337,0,4,0.110000
338,0,2,0.020000
339,0,4,0.270000
340,0,6,0.350000
341,0,4,0.270000
342,0,6,0.300000
343,0,3,0.270000
344,0,6,0.300000
345,0,4,0.100000
346,0,4,0.180000
347,0,4,0.220000
348,0,6,0.310000
349,0,7,0.160000
350,0,4,0.330000
351,0,4,0.380000
352,0,6,0.330000
353,0,4,0.380000
354,0,4,0.200000
355,0,4,0.260000
356,0,4,0.250000
357,0,4,0.260000
358,0,4,0.130000
359,0,4,0.130000
360,0,6,0.250000
361,0,4,0.170000
362,0,4,0.270000
363,0,4,0.360000
364,0,8,0.220000
365,0,4,0.350000
366,0,4,0.250000
367,0,4,0.320000
368,0,4,0.250000
369,0,4,0.170000
370,0,4,0.170000
371,0,5,0.180000
372,0,3,0.120000
373,0,4,0.230000
374,0,4,0.300000
375,0,4,0.210000
376,0,4,0.130000
377,0,4,0.180000
378,0,3,0.150000
379,0,6,0.160000
380,0,4,0.200000
381,0,3,0.100000
382,0,4,0.190000
383,0,7,0.370000
384,0,6,0.310000
385,0,3,0.030000
386,0,4,0.230000
387,0,4,0.190000
388,0,7,0.420000
389,0,7,0.370000
390,0,4,0.350000
391,0,6,0.300000
392,0,4,0.320000
393,0,4,0.290000
394,0,5,0.360000
395,0,5,0.310000
396,0,4,0.350000
397,0,4,0.210000
398,0,4,0.380000
399,0,5,0.240000
400,0,4,0.320000
401,0,4,0.330000
402,0,4,0.230000
403,0,4,0.300000
404,0,3,0.180000
405,0,7,0.460000
406,0,4,0.680000
407,0,4,0.430000
408,0,4,0.360000
409,0,6,0.450000
410,0,4,0.550000
411,0,7,0.490000
412,0,4,0.320000
413,0,4,0.180000
414,0,4,0.290000
415,0,4,0.280000
416,0,4,0.260000
417,0,4,0.390000
418,0,4,0.320000
419,0,4,0.230000
420,0,6,0.230000
421,0,4,0.120000
422,0,4,0.380000
423,0,4,0.390000
424,0,4,0.250000
425,0,4,0.400000
426,0,4,0.260000
427,0,4,0.350000
428,0,3,0.250000
429,0,6,0.330000
430,0,6,0.380000
431,0,8,0.300000
432,0,4,0.160000
433,0,4,0.280000
434,0,4,0.290000
435,0,4,0.230000
436,0,6,0.290000
437,0,4,0.400000
438,0,3,0.170000
439,0,4,0.410000
440,0,4,0.200000
441,0,4,0.340000
442,0,7,0.230000
443,0,4,0.470000
444,0,7,0.280000
445,0,7,0.230000
446,0,7,0.440000
447,0,4,0.290000
448,0,7,0.440000
449,0,4,0.270000
450,0,4,0.280000
451,0,4,0.160000
452,0,3,0.140000
453,0,4,0.220000
454,0,4,0.280000
455,0,7,0.330000
