Generation,Min Conflict,Max Conflict,Avg Conflict
289,19,42,29.920000
290,19,40,29.960000
291,19,40,29.600000
292,19,43,30.000000
293,20,42,29.800000
294,20,39,29.730000
295,20,40,29.480000
296,21,41,29.100000
297,19,38,28.950000
298,18,38,29.110000
299,18,44,29.230000
300,18,36,29.030000
301,20,43,29.430000
302,21,40,30.250000
303,21,42,30.590000
304,20,42,30.620000
305,18,39,30.030000
306,17,37,29.870000
307,20,40,29.850000
308,21,38,30.050000
309,20,44,29.570000
310,20,41,29.610000
311,21,44,29.530000
312,22,43,29.700000
313,22,48,29.600000
314,20,45,29.930000
315,20,43,29.610000
316,20,42,29.440000
317,21,39,29.520000
318,21,42,30.090000
319,21,38,30.090000
320,20,42,30.290000
321,20,45,29.990000
322,21,45,30.330000
323,21,41,30.180000
324,21,40,29.720000
325,21,39,29.820000
326,21,42,29.560000
327,21,40,29.310000
328,21,39,29.410000
329,21,39,29.870000
330,21,43,30.090000
331,20,39,29.640000
332,20,38,29.580000
333,20,39,29.730000
334,21,39,29.810000
335,21,44,29.490000
336,22,45,29.400000
337,22,41,29.680000
338,22,40,29.550000
339,22,40,29.300000
340,20,38,29.660000
341,22,38,29.120000
342,21,39,29.250000
343,21,39,29.180000
344,22,38,29.880000
345,22,40,29.740000
346,20,38,29.030000
347,20,43,29.050000
348,20,40,28.750000
349,20,37,29.110000
350,20,38,29.070000
351,20,45,29.450000
352,22,55,29.350000
353,21,41,29.220000
354,22,38,29.290000
355,22,37,29.390000
356,18,38,28.900000
357,20,37,28.810000
358,20,39,28.680000
359,20,39,29.080000
360,20,37,29.280000
361,20,43,28.550000
362,18,35,28.720000
363,18,40,28.070000
364,18,44,28.060000
365,18,35,27.830000
366,14,41,27.260000
367,18,41,27.450000
368,18,36,27.560000
369,20,38,27.570000
370,20,47,27.570000
371,19,41,27.600000
372,21,39,27.900000
373,21,37,28.040000
374,17,37,27.720000
375,19,35,28.130000
376,19,36,27.890000
377,19,35,27.990000
378,20,37,27.860000
379,19,35,27.200000
380,17,35,27.400000
381,17,34,27.500000
382,18,39,27.670000
383,18,39,28.260000
384,19,43,28.230000
385,19,41,28.340000
386,18,41,28.100000
387,18,39,28.540000
388,18,37,28.460000
389,18,41,28.390000
390,18,41,28.630000
391,18,38,28.310000
392,19,41,28.520000
393,20,41,28.910000
394,20,38,28.850000
395,18,38,28.620000
396,18,42,28.620000
397,21,41,28.880000
398,19,37,28.610000
399,18,40,28.150000
400,17,40,28.240000
401,21,45,28.430000
402,20,40,28.350000
403,21,45,28.360000
404,18,38,28.130000
405,17,40,28.250000
406,17,40,28.230000
407,17,50,28.420000
408,17,50,28.970000
409,13,42,28.790000
410,13,42,28.720000
411,13,42,28.380000
412,17,40,28.200000
413,20,37,27.870000
414,20,38,27.750000
415,20,40,27.810000
416,20,41,28.070000
417,17,38,27.710000
418,17,40,27.810000
419,17,39,27.800000
420,17,38,27.700000
421,16,37,27.330000
422,16,42,27.690000
423,17,41,27.840000
424,17,38,27.430000
425,16,40,27.260000
426,16,38,27.040000
427,16,38,27.130000
428,14,35,27.140000
429,15,39,27.020000
430,15,36,26.980000
431,15,53,27.410000
432,19,37,27.730000
433,18,39,27.760000
434,17,39,27.650000
435,17,38,27.410000
436,18,40,27.630000
437,17,38,27.430000
438,17,39,27.650000
439,18,37,27.720000
440,18,40,27.670000
441,18,36,27.470000
442,16,37,27.110000
443,17,35,26.830000
444,18,38,26.780000
445,18,42,26.840000
446,18,39,27.390000
447,17,37,27.240000
448,16,43,27.120000
449,15,38,27.700000
450,18,38,27.560000
451,18,38,27.010000
452,19,38,27.360000
453,19,40,27.150000
454,19,35,26.830000
455,17,36,26.750000
456,17,39,26.310000
457,17,41,26.400000
458,18,38,26.560000
459,18,39,26.570000
460,18,37,26.700000
461,14,38,26.750000
462,19,39,27.130000
463,19,35,27.110000
464,20,35,27.110000
465,18,46,27.540000
466,18,40,27.250000
467,17,39,26.900000
468,20,36,26.660000
469,18,35,26.840000
470,16,36,26.580000
471,16,36,26.520000
472,16,35,27.010000
473,18,39,26.900000
474,18,37,26.960000
475,19,44,27.310000
476,17,38,27.270000
477,17,36,26.980000
478,17,37,27.410000
479,16,39,27.410000
480,16,38,27.430000
481,16,39,27.300000
482,18,37,27.160000
483,19,37,27.230000
484,20,37,27.140000
485,20,34,26.840000
486,17,35,26.520000
487,17,37,26.510000
488,17,37,26.290000
489,17,40,26.930000
490,19,36,26.620000
491,17,35,26.110000
492,16,40,26.300000
493,17,39,26.580000
494,14,38,26.410000
495,16,36,26.420000
496,17,37,25.930000
497,18,38,25.780000
498,16,38,26.090000
499,16,37,26.020000
500,16,36,26.370000
501,16,36,26.330000
502,17,39,25.910000
503,17,35,25.880000
504,17,40,26.170000
505,17,48,26.550000
506,14,36,26.520000
507,14,39,26.730000
508,15,37,26.270000
509,16,34,25.880000
510,15,37,25.640000
511,15,33,25.630000
512,15,36,25.180000
513,16,35,24.620000
514,17,33,24.970000
515,12,35,24.930000
516,14,41,25.220000
517,15,35,25.540000
518,18,36,25.450000
519,18,35,25.080000
520,16,35,25.270000
521,16,34,25.260000
522,15,35,24.990000
523,16,36,25.300000
524,16,36,25.240000
525,15,41,25.430000
526,15,36,25.180000
527,13,37,24.760000
528,15,44,24.780000
529,17,38,24.880000
530,16,38,24.700000
531,15,41,24.820000
532,16,41,24.930000
533,16,37,24.340000
534,16,35,24.470000
535,16,40,24.590000
536,16,37,24.600000
537,15,41,24.630000
538,14,35,25.000000
539,14,33,24.360000
540,11,35,24.390000
541,15,32,23.940000
542,15,36,24.280000
543,16,36,24.240000
544,16,35,24.580000
545,16,34,24.570000
546,16,33,24.980000
547,16,36,25.330000
548,16,34,25.470000
549,16,34,25.300000
550,16,34,25.030000
551,16,32,24.700000
552,16,35,24.350000
553,13,39,24.780000
554,12,39,25.130000
555,13,40,24.780000
556,15,31,24.290000
557,15,37,24.050000
558,15,31,24.080000
559,13,39,24.610000
560,13,39,24.510000
561,16,32,24.510000
562,16,35,24.570000
563,16,35,24.770000
564,17,35,24.820000
565,17,37,25.370000
566,17,34,25.170000
567,16,37,24.640000
568,16,35,24.880000
569,16,32,24.540000
570,16,30,24.340000
571,17,33,24.420000
572,18,34,24.350000
573,16,35,24.110000
574,15,34,23.930000
575,14,34,24.010000
576,12,32,23.560000
577,12,33,23.430000
578,15,33,23.620000
579,15,34,23.950000
580,16,35,23.830000
581,16,35,23.860000
582,16,34,23.960000
583,13,34,23.670000
584,13,36,23.990000
585,13,33,24.110000
586,13,34,24.170000
587,13,34,24.390000
588,13,33,24.360000
589,13,35,24.460000
590,13,36,24.550000
591,16,36,24.740000
592,16,34,24.800000
593,16,33,24.550000
594,16,34,24.110000
595,14,34,23.820000
596,14,34,23.690000
597,14,34,23.600000
598,15,34,23.320000
599,15,31,23.380000
600,16,30,23.200000
601,15,33,23.510000
602,15,32,23.580000
603,16,33,23.640000
604,12,34,23.820000
605,12,36,23.550000
606,14,32,23.750000
607,14,30,23.270000
608,14,33,22.810000
609,10,33,23.120000
610,10,33,23.060000
611,10,31,23.100000
612,10,35,23.270000
613,15,35,23.450000
614,12,31,23.380000
615,12,32,23.160000
616,15,39,23.280000
617,14,35,23.410000
618,14,34,23.060000
619,14,30,23.000000
620,14,32,23.040000
621,15,36,23.170000
622,12,36,23.260000
623,14,36,23.030000
624,14,37,22.730000
625,13,31,22.780000
626,13,31,22.470000
627,15,40,22.920000
628,15,40,23.140000
629,15,38,23.310000
630,15,33,23.250000
631,15,38,23.510000
632,15,32,23.140000
633,12,34,22.790000
634,12,33,22.980000
635,15,31,23.160000
636,14,35,23.520000
637,14,38,23.900000
638,14,35,23.880000
639,15,33,23.990000
640,15,32,23.840000
641,13,31,23.090000
642,13,35,22.960000
643,13,32,23.130000
644,13,32,23.030000
645,13,32,23.090000
646,13,37,23.110000
647,13,33,23.140000
648,13,34,23.010000
649,12,35,23.460000
650,15,32,23.370000
651,15,34,23.240000
652,15,35,23.070000
653,13,30,23.000000
654,13,29,22.540000
655,13,27,21.820000
656,10,31,21.650000
657,12,29,21.420000
658,12,31,21.710000
659,13,34,21.750000
660,13,36,22.060000
661,13,30,22.120000
662,13,30,21.940000
663,13,30,21.520000
664,13,32,21.580000
665,13,35,21.450000
666,13,31,21.670000
667,13,35,21.840000
668,14,30,21.740000
669,14,34,21.890000
670,13,30,21.500000
671,13,31,21.370000
672,15,32,21.610000
673,15,35,21.510000
674,15,33,21.900000
675,14,31,21.570000
676,14,31,21.700000
677,14,30,21.510000
678,14,29,21.000000
679,11,27,20.560000
680,11,30,20.160000
681,11,29,20.350000
682,10,29,20.730000
683,11,28,20.690000
684,14,30,20.850000
685,13,29,20.970000
686,13,29,20.810000
687,11,29,20.760000
688,11,30,20.980000
689,12,29,21.040000
690,12,32,21.180000
691,13,35,20.710000
692,12,35,20.890000
693,9,30,20.750000
694,12,29,20.540000
695,12,28,20.630000
696,15,29,20.690000
697,14,30,20.640000
698,15,28,20.620000
699,13,30,20.480000
700,12,31,20.720000
701,13,28,20.780000
702,13,28,20.680000
703,10,27,20.510000
704,12,26,20.520000
705,12,28,20.060000
706,14,28,20.070000
707,14,28,20.110000
708,12,31,20.400000
709,11,30,20.080000
710,12,28,20.410000
711,12,29,20.480000
712,12,30,20.430000
713,12,28,20.400000
714,12,30,20.280000
715,14,30,20.000000
716,14,32,19.950000
717,14,29,19.950000
718,11,27,19.690000
719,12,27,19.710000
720,12,33,19.960000
721,12,30,19.720000
722,12,39,19.750000
723,13,36,19.870000
724,13,33,20.130000
725,13,28,19.970000
726,12,27,19.800000
727,13,26,19.940000
728,13,26,19.480000
729,13,27,19.440000
730,13,27,19.440000
731,12,28,19.510000
732,12,32,19.490000
733,12,30,19.300000
734,13,28,19.300000
735,11,29,19.410000
736,12,30,19.380000
737,11,26,18.830000
738,11,38,18.880000
739,11,27,18.700000
740,11,27,18.540000
741,12,25,18.710000
742,12,27,18.800000
743,13,27,18.830000
744,13,27,18.970000
745,11,26,18.330000
746,12,27,18.450000
747,13,26,18.470000
748,12,24,18.600000
749,13,29,18.870000
750,13,28,18.900000
751,12,27,19.060000
752,12,30,19.120000
753,12,27,19.410000
754,12,26,19.150000
755,12,28,19.100000
756,12,25,18.980000
757,11,25,19.160000
758,11,30,18.960000
759,11,26,19.150000
760,11,34,19.180000
761,12,31,19.230000
762,12,29,19.150000
763,13,28,19.440000
764,13,28,19.450000
765,13,27,18.950000
766,12,30,18.890000
767,12,26,18.920000
768,12,25,19.010000
769,12,28,18.700000
770,11,31,18.630000
771,11,27,18.830000
772,11,32,18.600000
773,11,25,18.570000
774,11,28,18.710000
775,12,25,18.680000
776,11,27,18.320000
777,10,25,17.980000
778,8,26,18.000000
779,8,26,18.050000
780,11,26,17.910000
781,11,27,17.790000
782,8,30,17.700000
783,10,29,17.660000
784,10,28,18.000000
785,10,30,18.240000
786,11,30,18.280000
787,9,29,18.300000
788,11,26,18.190000
789,11,24,17.910000
790,11,30,17.660000
791,11,30,17.900000
792,11,29,17.880000
793,10,29,18.070000
794,10,27,18.080000
795,11,25,17.680000
796,11,27,17.610000
797,11,28,17.760000
798,11,31,17.680000
799,11,29,17.570000
800,10,29,17.380000
801,10,26,17.390000
802,10,26,17.130000
803,10,23,17.030000
804,11,26,17.190000
805,11,34,17.160000
806,11,27,17.050000
807,11,29,16.850000
808,11,28,16.960000
809,10,30,16.930000
810,11,30,17.060000
811,10,29,17.260000
812,10,27,17.210000
813,10,25,16.890000
814,11,22,16.580000
815,10,26,16.550000
816,10,27,16.440000
817,10,24,16.610000
818,10,25,16.700000
819,10,25,16.590000
820,11,25,16.710000
821,11,24,16.440000
822,11,23,16.660000
823,11,24,16.860000
824,11,22,16.490000
825,10,22,15.820000
826,9,24,16.230000
827,10,26,16.410000
828,9,24,16.380000
829,9,23,16.200000
830,10,22,15.680000
831,10,24,15.950000
832,10,25,16.110000
833,9,23,16.030000
834,8,22,15.910000
835,8,22,15.790000
836,10,24,15.940000
837,10,24,15.920000
838,9,23,15.750000
839,9,23,15.830000
840,9,23,15.960000
841,9,24,15.960000
842,9,23,15.740000
843,9,26,15.820000
844,8,26,15.930000
845,9,24,16.010000
846,9,21,15.820000
847,9,23,15.500000
848,9,24,15.460000
849,9,24,15.460000
850,9,25,15.180000
851,9,22,15.080000
852,9,25,15.180000
853,9,23,15.240000
854,9,22,15.270000
855,9,25,15.180000
856,9,23,15.200000
857,10,22,15.310000
858,10,24,15.370000
859,9,23,15.240000
860,9,25,15.220000
861,9,22,15.320000
862,7,22,15.080000
863,10,22,14.920000
864,8,23,14.900000
865,8,25,14.960000
866,10,21,15.000000
867,10,23,14.770000
868,9,24,14.940000
869,9,25,14.910000
870,9,25,15.230000
871,9,26,14.880000
872,9,23,14.620000
873,9,23,14.610000
874,9,22,14.610000
875,9,22,14.770000
876,9,23,14.940000
877,9,24,14.950000
878,10,25,15.070000
879,9,22,15.090000
880,9,26,14.990000
881,9,23,15.100000
882,8,22,14.740000
883,8,22,14.630000
884,9,20,14.830000
885,9,20,14.590000
886,9,26,14.770000
887,9,23,14.840000
888,9,21,14.520000
889,9,21,14.340000
890,9,24,14.460000
891,9,24,14.370000
892,9,22,14.630000
893,8,21,14.490000
894,8,23,14.280000
895,8,21,14.410000
896,9,22,14.580000
897,9,20,14.600000
898,9,23,14.390000
899,9,21,14.510000
900,9,22,14.290000
901,9,23,14.360000
902,9,20,14.550000
903,9,21,14.330000
904,9,23,14.290000
905,9,21,14.020000
906,9,22,14.200000
907,9,20,14.230000
908,9,22,14.040000
909,9,21,14.170000
910,9,26,14.260000
911,9,22,14.170000
912,9,24,14.270000
913,9,27,14.500000
914,9,22,14.460000
915,9,24,14.240000
916,8,24,14.200000
917,9,23,14.080000
918,8,22,14.130000
919,8,21,13.800000
920,8,21,13.930000
921,8,19,13.810000
922,8,21,13.550000
923,8,21,13.650000
924,7,21,13.840000
925,7,21,13.840000
926,7,22,13.830000
927,8,19,13.520000
928,8,20,13.530000
929,8,20,13.430000
930,8,21,13.510000
931,8,20,13.440000
932,8,20,13.260000
933,8,20,13.140000
934,8,19,13.270000
935,8,19,13.200000
936,8,20,12.810000
937,8,18,12.610000
938,8,19,12.320000
939,8,19,12.420000
940,8,19,12.580000
941,8,19,12.420000
942,8,23,12.550000
943,8,26,12.590000
