Generation,Min Conflict,Max Conflict,Avg Conflict
1,256,93,293.210000
2,253,96,288.020000
3,253,27,286.810000
4,253,24,284.090000
5,250,91,282.340000
6,250,90,280.230000
7,255,61,278.160000
8,253,13,273.870000
9,230,99,270.580000
10,230,69,270.050000
11,230,76,264.990000
12,227,85,264.400000
13,224,14,263.770000
14,218,88,258.100000
15,218,9,250.980000
16,218,78,247.990000
17,218,25,243.920000
18,214,63,234.100000
19,218,84,232.290000
20,215,94,228.540000
21,215,39,225.980000
22,207,74,225.190000
23,210,98,223.850000
24,208,19,221.350000
25,205,53,218.900000
26,205,79,217.080000
27,202,13,214.720000
28,202,2,212.630000
29,200,13,210.710000
30,200,48,209.170000
31,200,32,207.140000
32,198,0,206.510000
33,198,65,205.210000
34,192,72,204.060000
35,197,89,202.800000
36,192,92,201.900000
37,191,14,200.710000
38,191,40,199.090000
39,189,98,198.300000
40,189,45,196.780000
41,189,41,196.000000
42,189,81,194.190000
43,187,16,192.900000
44,184,28,191.580000
45,184,29,191.210000
46,185,72,190.510000
47,186,70,190.140000
48,185,37,189.700000
49,186,17,189.580000
50,185,9,188.670000
51,183,71,187.910000
52,182,37,187.050000
53,181,96,186.650000
54,179,17,185.930000
55,179,90,184.770000
56,177,9,184.100000
57,179,22,183.700000
58,177,73,182.780000
59,177,13,182.010000
60,176,2,181.430000
61,176,46,180.700000
62,176,57,180.500000
63,176,50,180.020000
64,174,58,179.460000
65,174,13,178.530000
66,174,39,177.590000
67,169,61,176.880000
68,169,42,176.120000
69,169,36,175.770000
70,169,40,174.910000
71,169,91,174.200000
72,169,30,173.600000
73,169,56,172.490000
74,169,15,171.710000
75,168,23,170.860000
76,164,73,169.750000
77,165,0,169.230000
78,165,38,168.970000
79,163,7,169.180000
80,162,72,168.840000
81,159,12,168.710000
82,159,34,167.970000
83,159,1,166.200000
84,159,11,163.480000
85,158,17,162.410000
86,156,97,161.670000
87,156,3,161.040000
88,156,20,160.010000
89,155,1,159.590000
90,155,20,159.350000
91,155,55,159.150000
92,156,16,159.060000
93,156,72,158.940000
94,157,22,158.880000
95,156,63,158.700000
96,153,51,158.460000
97,153,11,158.180000
98,152,32,157.720000
99,151,2,157.770000
100,149,20,157.000000
101,149,15,155.910000
102,149,63,154.100000
103,149,44,153.230000
104,148,75,151.750000
105,149,99,151.660000
106,148,38,151.570000
107,147,47,150.970000
108,147,87,150.690000
109,147,44,150.360000
110,147,30,150.150000
111,147,49,149.860000
112,142,76,149.440000
113,142,4,149.290000
114,142,29,148.960000
115,142,7,148.330000
116,142,29,147.190000
117,141,92,146.770000
118,139,19,144.990000
119,140,59,144.580000
120,139,51,144.110000
121,138,98,143.400000
122,137,39,143.130000
123,137,6,142.630000
124,137,26,141.390000
125,137,85,141.010000
126,135,79,140.540000
127,135,34,139.920000
128,135,97,139.400000
129,134,33,139.130000
130,134,63,138.350000
131,134,10,137.520000
132,133,59,137.140000
133,133,52,136.620000
134,132,97,136.260000
135,133,4,136.050000
136,131,69,135.690000
137,130,18,135.190000
138,130,57,134.870000
139,129,7,134.390000
140,126,38,133.460000
141,126,32,132.930000
142,128,1,132.990000
143,126,66,131.610000
144,124,4,131.180000
145,124,57,130.570000
146,124,29,130.190000
147,122,0,129.330000
148,121,75,128.000000
149,122,79,127.120000
150,122,21,126.280000
151,121,38,125.530000
152,122,61,125.260000
153,120,51,124.840000
154,120,18,124.160000
155,120,54,124.060000
156,119,65,123.700000
157,119,34,123.430000
158,119,73,123.270000
159,116,94,122.170000
160,118,89,121.500000
161,118,41,120.870000
162,118,16,120.650000
163,118,58,120.380000
164,118,75,120.240000
165,118,4,120.000000
166,116,6,119.490000
167,116,48,119.760000
168,118,39,119.590000
169,118,65,119.440000
170,118,10,119.280000
171,118,25,119.230000
172,117,60,119.060000
173,116,14,119.080000
174,116,28,118.880000
175,116,20,118.760000
176,116,70,118.470000
177,116,27,118.310000
178,116,44,118.250000
179,111,95,118.110000
180,112,27,118.020000
181,112,30,117.600000
182,112,41,116.830000
183,109,98,115.860000
184,109,34,115.070000
185,109,42,114.140000
186,109,2,113.340000
187,107,24,112.270000
188,107,7,111.130000
189,106,30,110.320000
190,106,31,109.770000
191,106,1,109.690000
192,106,29,109.500000
193,106,56,109.130000
194,105,21,108.980000
195,105,13,108.860000
196,106,56,108.620000
197,105,54,108.150000
198,105,26,108.130000
199,105,42,107.830000
200,103,55,106.960000
201,103,55,106.600000
202,102,76,106.110000
203,101,91,105.900000
204,98,8,105.530000
205,98,58,105.380000
206,98,65,104.880000
207,98,94,104.530000
208,97,36,103.970000
209,97,0,103.040000
210,97,33,102.120000
211,97,68,101.630000
212,96,41,101.280000
213,96,24,100.600000
214,96,40,100.040000
215,96,13,99.520000
216,96,81,98.560000
217,92,83,98.360000
218,92,55,98.250000
219,92,90,97.730000
220,92,16,97.260000
221,91,37,97.010000
222,91,14,96.490000
223,89,47,95.680000
224,89,91,95.080000
225,89,58,94.520000
226,88,8,93.470000
227,88,8,93.620000
228,88,56,92.780000
229,88,83,92.030000
230,88,40,91.780000
231,87,13,90.960000
232,87,44,90.100000
233,87,3,89.820000
234,87,51,89.460000
235,86,40,89.200000
236,86,19,88.980000
237,86,47,88.790000
238,86,9,88.590000
239,86,59,88.470000
240,85,29,88.350000
241,85,99,88.000000
242,85,2,88.010000
243,85,98,88.090000
244,85,28,87.920000
245,85,68,87.680000
246,85,96,87.500000
247,85,97,87.200000
248,84,36,86.830000
249,83,74,86.270000
250,84,96,86.080000
251,83,37,85.800000
252,83,36,85.420000
253,83,21,85.550000
254,83,23,85.360000
255,82,77,85.230000
256,82,85,85.150000
257,82,40,84.930000
258,80,3,84.610000
259,80,27,84.040000
260,80,31,83.870000
